Copo,Name,Distribution Date,Amount
3407,Town of Cornish,10-Jul-18,25.77
3407,Town of Cornish,10-Aug-18,25.39
3407,Town of Cornish,11-Sep-18,24.94
3407,Town of Cornish,8-Oct-18,21.70
3407,Town of Cornish,13-Nov-18,26.80
3407,Town of Cornish,11-Dec-18,24.50
3407,Town of Cornish,10-Jan-19,23.78
3407,Town of Cornish,11-Feb-19,24.15
3407,Town of Cornish,11-Mar-19,19.75
3407,Town of Cornish,9-Apr-19,23.82
3407,Town of Cornish,10-May-19,20.02
3407,Town of Cornish,11-Jun-19,29.59
3410,Town of Hastings,10-Jul-18,22.18
3410,Town of Hastings,10-Aug-18,21.85
3410,Town of Hastings,11-Sep-18,21.46
3410,Town of Hastings,8-Oct-18,18.67
3410,Town of Hastings,13-Nov-18,23.07
3410,Town of Hastings,11-Dec-18,21.09
3410,Town of Hastings,10-Jan-19,20.47
3410,Town of Hastings,11-Feb-19,20.79
3410,Town of Hastings,11-Mar-19,17.00
3410,Town of Hastings,9-Apr-19,20.50
3410,Town of Hastings,10-May-19,17.23
3410,Town of Hastings,11-Jun-19,25.47
3415,Town of Ringling,10-Jul-18,160.49
3415,Town of Ringling,10-Aug-18,158.12
3415,Town of Ringling,11-Sep-18,155.29
3415,Town of Ringling,8-Oct-18,135.11
3415,Town of Ringling,13-Nov-18,166.88
3415,Town of Ringling,11-Dec-18,152.60
3415,Town of Ringling,10-Jan-19,148.08
3415,Town of Ringling,11-Feb-19,150.39
3415,Town of Ringling,11-Mar-19,123.01
3415,Town of Ringling,9-Apr-19,148.35
3415,Town of Ringling,10-May-19,124.67
3415,Town of Ringling,11-Jun-19,184.28
3420,City of Ryan,10-Jul-18,126.24
3420,City of Ryan,10-Aug-18,124.37
3420,City of Ryan,11-Sep-18,122.15
3420,City of Ryan,8-Oct-18,106.28
3420,City of Ryan,13-Nov-18,131.27
3420,City of Ryan,11-Dec-18,120.03
3420,City of Ryan,10-Jan-19,116.48
3420,City of Ryan,11-Feb-19,118.29
3420,City of Ryan,11-Mar-19,96.76
3420,City of Ryan,9-Apr-19,116.69
3420,City of Ryan,10-May-19,98.07
3420,City of Ryan,11-Jun-19,144.96
3425,Town of Sugden,10-Jul-18,7.01
3425,Town of Sugden,10-Aug-18,6.91
3425,Town of Sugden,11-Sep-18,6.79
3425,Town of Sugden,8-Oct-18,5.90
3425,Town of Sugden,13-Nov-18,7.29
3425,Town of Sugden,11-Dec-18,6.67
3425,Town of Sugden,10-Jan-19,6.47
3425,Town of Sugden,11-Feb-19,6.57
3425,Town of Sugden,11-Mar-19,5.38
3425,Town of Sugden,9-Apr-19,6.48
3425,Town of Sugden,10-May-19,5.45
3425,Town of Sugden,11-Jun-19,8.05
3430,Town of Terral,10-Jul-18,64.91
3430,Town of Terral,10-Aug-18,63.95
3430,Town of Terral,11-Sep-18,62.81
3430,Town of Terral,8-Oct-18,54.65
3430,Town of Terral,13-Nov-18,67.50
3430,Town of Terral,11-Dec-18,61.72
3430,Town of Terral,10-Jan-19,59.89
3430,Town of Terral,11-Feb-19,60.83
3430,Town of Terral,11-Mar-19,49.75
3430,Town of Terral,9-Apr-19,60.00
3430,Town of Terral,10-May-19,50.43
3430,Town of Terral,11-Jun-19,74.54
3435,City of Waurika,10-Jul-18,318.37
3435,City of Waurika,10-Aug-18,313.66
3435,City of Waurika,11-Sep-18,308.06
3435,City of Waurika,8-Oct-18,268.03
3435,City of Waurika,13-Nov-18,331.06
3435,City of Waurika,11-Dec-18,302.71
3435,City of Waurika,10-Jan-19,293.75
3435,City of Waurika,11-Feb-19,298.33
3435,City of Waurika,11-Mar-19,244.02
3435,City of Waurika,9-Apr-19,294.28
3435,City of Waurika,10-May-19,247.32
3435,City of Waurika,11-Jun-19,365.57
3505,Town of Bromide,10-Jul-18,26.91
3505,Town of Bromide,10-Aug-18,26.51
3505,Town of Bromide,11-Sep-18,26.04
3505,Town of Bromide,8-Oct-18,22.66
3505,Town of Bromide,13-Nov-18,27.98
3505,Town of Bromide,11-Dec-18,25.59
3505,Town of Bromide,10-Jan-19,24.83
3505,Town of Bromide,11-Feb-19,25.22
3505,Town of Bromide,11-Mar-19,20.63
3505,Town of Bromide,9-Apr-19,24.88
3505,Town of Bromide,10-May-19,20.91
3505,Town of Bromide,11-Jun-19,30.90
3510,Town of Mannsville,10-Jul-18,140.10
3510,Town of Mannsville,10-Aug-18,138.03
3510,Town of Mannsville,11-Sep-18,135.57
3510,Town of Mannsville,8-Oct-18,117.95
3510,Town of Mannsville,13-Nov-18,145.68
3510,Town of Mannsville,11-Dec-18,133.21
3510,Town of Mannsville,10-Jan-19,129.27
3510,Town of Mannsville,11-Feb-19,131.28
3510,Town of Mannsville,11-Mar-19,107.38
3510,Town of Mannsville,9-Apr-19,129.50
3510,Town of Mannsville,10-May-19,108.84
3510,Town of Mannsville,11-Jun-19,160.87
3515,Town of Milburn,10-Jul-18,51.86
3515,Town of Milburn,10-Aug-18,51.10
3515,Town of Milburn,11-Sep-18,50.19
3515,Town of Milburn,8-Oct-18,43.66
3515,Town of Milburn,13-Nov-18,53.93
3515,Town of Milburn,11-Dec-18,49.32
3515,Town of Milburn,10-Jan-19,47.86
3515,Town of Milburn,11-Feb-19,48.60
3515,Town of Milburn,11-Mar-19,39.75
3515,Town of Milburn,9-Apr-19,47.94
3515,Town of Milburn,10-May-19,40.29
3515,Town of Milburn,11-Jun-19,59.56
3520,Town of Mill Creek,10-Jul-18,52.19
3520,Town of Mill Creek,10-Aug-18,51.42
3520,Town of Mill Creek,11-Sep-18,50.50
3520,Town of Mill Creek,8-Oct-18,43.94
3520,Town of Mill Creek,13-Nov-18,54.27
3520,Town of Mill Creek,11-Dec-18,49.63
3520,Town of Mill Creek,10-Jan-19,48.16
3520,Town of Mill Creek,11-Feb-19,48.91
3520,Town of Mill Creek,11-Mar-19,40.00
3520,Town of Mill Creek,9-Apr-19,48.24
3520,Town of Mill Creek,10-May-19,40.54
3520,Town of Mill Creek,11-Jun-19,59.93
3525,Town of Ravia,10-Jul-18,85.63
3525,Town of Ravia,10-Aug-18,84.36
3525,Town of Ravia,11-Sep-18,82.85
3525,Town of Ravia,8-Oct-18,72.09
3525,Town of Ravia,13-Nov-18,89.04
3525,Town of Ravia,11-Dec-18,81.42
3525,Town of Ravia,10-Jan-19,79.01
3525,Town of Ravia,11-Feb-19,80.24
3525,Town of Ravia,11-Mar-19,65.63
3525,Town of Ravia,9-Apr-19,79.15
3525,Town of Ravia,10-May-19,66.52
3525,Town of Ravia,11-Jun-19,98.32
3530,City of Tishomingo,10-Jul-18,501.36
3530,City of Tishomingo,10-Aug-18,493.95
3530,City of Tishomingo,11-Sep-18,485.13
3530,City of Tishomingo,8-Oct-18,422.09
3530,City of Tishomingo,13-Nov-18,521.35
3530,City of Tishomingo,11-Dec-18,476.71
3530,City of Tishomingo,10-Jan-19,462.60
3530,City of Tishomingo,11-Feb-19,469.81
3530,City of Tishomingo,11-Mar-19,384.28
3530,City of Tishomingo,9-Apr-19,463.43
3530,City of Tishomingo,10-May-19,389.48
3530,City of Tishomingo,11-Jun-19,575.70
3535,Town of Wapanucka,10-Jul-18,72.25
3535,Town of Wapanucka,10-Aug-18,71.18
3535,Town of Wapanucka,11-Sep-18,69.91
3535,Town of Wapanucka,8-Oct-18,60.83
3535,Town of Wapanucka,13-Nov-18,75.13
3535,Town of Wapanucka,11-Dec-18,68.70
3535,Town of Wapanucka,10-Jan-19,66.67
3535,Town of Wapanucka,11-Feb-19,67.71
3535,Town of Wapanucka,11-Mar-19,55.38
3535,Town of Wapanucka,9-Apr-19,66.79
3535,Town of Wapanucka,10-May-19,56.13
3535,Town of Wapanucka,11-Jun-19,82.97
3605,City of Blackwell,10-Jul-18,"1,097.81"
3605,City of Blackwell,10-Aug-18,"1,081.59"
3605,City of Blackwell,11-Sep-18,"1,062.27"
3605,City of Blackwell,8-Oct-18,924.24
3605,City of Blackwell,13-Nov-18,"1,141.57"
3605,City of Blackwell,11-Dec-18,"1,043.84"
3605,City of Blackwell,10-Jan-19,"1,012.93"
3605,City of Blackwell,11-Feb-19,"1,028.72"
3605,City of Blackwell,11-Mar-19,841.43
3605,City of Blackwell,9-Apr-19,"1,014.75"
3605,City of Blackwell,10-May-19,852.83
3605,City of Blackwell,11-Jun-19,"1,260.59"
3610,Town of Braman,10-Jul-18,33.27
3610,Town of Braman,10-Aug-18,32.78
3610,Town of Braman,11-Sep-18,32.19
3610,Town of Braman,8-Oct-18,28.01
3610,Town of Braman,13-Nov-18,34.60
3610,Town of Braman,11-Dec-18,31.64
3610,Town of Braman,10-Jan-19,30.70
3610,Town of Braman,11-Feb-19,31.18
3610,Town of Braman,11-Mar-19,25.50
3610,Town of Braman,9-Apr-19,30.75
3610,Town of Braman,10-May-19,25.85
3610,Town of Braman,11-Jun-19,38.21
3615,City of Kaw,10-Jul-18,60.84
3615,City of Kaw,10-Aug-18,59.94
3615,City of Kaw,11-Sep-18,58.87
3615,City of Kaw,8-Oct-18,51.22
3615,City of Kaw,13-Nov-18,63.26
3615,City of Kaw,11-Dec-18,57.84
3615,City of Kaw,10-Jan-19,56.13
3615,City of Kaw,11-Feb-19,57.01
3615,City of Kaw,11-Mar-19,46.63
3615,City of Kaw,9-Apr-19,56.23
3615,City of Kaw,10-May-19,47.26
3615,City of Kaw,11-Jun-19,69.86
3620,Town of Kildare,10-Jul-18,15.82
3620,Town of Kildare,10-Aug-18,15.59
3620,Town of Kildare,11-Sep-18,15.31
3620,Town of Kildare,8-Oct-18,13.32
3620,Town of Kildare,13-Nov-18,16.45
3620,Town of Kildare,11-Dec-18,15.04
3620,Town of Kildare,10-Jan-19,14.60
3620,Town of Kildare,11-Feb-19,14.82
3620,Town of Kildare,11-Mar-19,12.13
3620,Town of Kildare,9-Apr-19,14.62
3620,Town of Kildare,10-May-19,12.29
3620,Town of Kildare,11-Jun-19,18.17
3630,City of Newkirk,10-Jul-18,362.08
3630,City of Newkirk,10-Aug-18,356.73
3630,City of Newkirk,11-Sep-18,350.36
3630,City of Newkirk,8-Oct-18,304.83
3630,City of Newkirk,13-Nov-18,376.51
3630,City of Newkirk,11-Dec-18,344.28
3630,City of Newkirk,10-Jan-19,334.08
3630,City of Newkirk,11-Feb-19,339.29
3630,City of Newkirk,11-Mar-19,277.52
3630,City of Newkirk,9-Apr-19,334.68
3630,City of Newkirk,10-May-19,281.28
3630,City of Newkirk,11-Jun-19,415.76
3635,City of Ponca City,10-Jul-18,"3,950.21"
3635,City of Ponca City,10-Aug-18,"3,891.86"
3635,City of Ponca City,11-Sep-18,"3,822.35"
3635,City of Ponca City,8-Oct-18,"3,325.66"
3635,City of Ponca City,13-Nov-18,"4,107.67"
3635,City of Ponca City,11-Dec-18,"3,756.02"
3635,City of Ponca City,10-Jan-19,"3,644.81"
3635,City of Ponca City,11-Feb-19,"3,701.63"
3635,City of Ponca City,11-Mar-19,"3,027.70"
3635,City of Ponca City,9-Apr-19,"3,651.36"
